Ê±¼ä,Time,,,,TVOC,Â±´úÌþ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ÍéÌþ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ï©Ìþ,,,,,,,,,,,È²Ìþ,ÓÐ»úÁò,·¼ÏãÌþ,,,,,,,,,,,,,,,,,,,OVOCs,,,,,,,,,,,,,,,,,,,,,
Ê±¼ä,year,month,day,hour,TVOC,¶þ·ú¶þÂÈ¼×Íé,"1,1,2,2-ËÄ·ú-1,2-¶þÂÈÒÒÍé",Ò»ÂÈ¼×Íé,ÂÈÒÒÏ©,Ò»äå¼×Íé,Ò»ÂÈÒÒÍé,Ò»·úÈýÂÈ¼×Íé,"1,1-¶þÂÈÒÒÏ©","1,2,2-Èý·ú-1,1,2-ÈýÂÈ-ÒÒÍé",¶þÂÈ¼×Íé,"·´-1,2-¶þÂÈÒÒÏ©","1,1-¶þÂÈÒÒÍé","Ë³-1,2-¶þÂÈÒÒÏ©",ÈýÂÈ¼×Íé,"1,1,1-ÈýÂÈÒÒÍé",ËÄÂÈ»¯Ì¼,"1,2-¶þÂÈÒÒÍé",ÈýÂÈÒÒÏ©,"1,2-¶þÂÈ±ûÍé",Ò»äå¶þÂÈ¼×Íé,"·´-1,3-¶þÂÈ-1-±ûÏ©","Ë³-1,3-¶þÂÈ-1-±ûÏ©","1,1,2-ÈýÂÈÒÒÍé",ËÄÂÈÒÒÏ©,¶þäåÒ»ÂÈ¼×Íé,"1,2-¶þäåÒÒÍé",Èýäå¼×Íé,¶Ô³ÆËÄÂÈÒÒÍé,¼ä¶þÂÈ±½,¶Ô¶þÂÈ±½,ÂÈ´ú¼×±½,ÁÚ¶þÂÈ±½,"1,2,4-ÈýÂÈ±½","1,1,2,3,4,4-ÁùÂÈ-1,3-¶¡¶þÏ©",ÒÒÍé,±ûÍé,Òì¶¡Íé,Õý¶¡Íé,ÒìÎìÍé,ÕýÎìÍé,"2,2-¶þ¼×»ù¶¡Íé","2,3-¶þ¼×»ù¶¡Íé",2-¼×»ùÎìÍé,»·ÎìÍé,3-¼×»ùÎìÍé,Õý¼ºÍé,"2,4-¶þ¼×»ùÎìÍé",¼×»ù»·ÎìÍé,2-¼×»ù¼ºÍé,»·¼ºÍé,"2,3-¶þ¼×»ùÎìÍé",3-¼×»ù¼ºÍé,"2,2,4-Èý¼×»ùÎìÍé",Õý¸ýÍé,¼×»ù»·¼ºÍé,"2,3,4-Èý¼×»ùÎìÍé",2-¼×»ù¸ýÍé,3-¼×»ù¸ýÍé,ÕýÐÁÍé,ÕýÈÉÍé,Õý¹ïÍé,ÕýÊ®Ò»Íé,ÕýÊ®¶þÍé,ÒÒÏ©,±ûÏ©,·´-2-¶¡Ï©,Ë³-2-¶¡Ï©,1-¶¡Ï©,"1,3-¶¡¶þÏ©",1-ÎìÏ©,·´-2-ÎìÏ©,ÒìÎì¶þÏ©,Ë³-2-ÎìÏ©,1-¼ºÏ©,ÒÒÈ²,¶þÁò»¯Ì¼,±½,¼×±½,ÂÈ±½,ÒÒ±½,¼ä/¶Ô¶þ¼×±½,ÁÚ¶þ¼×±½,±½ÒÒÏ©,Òì±û±½,Õý±û±½,¼äÒÒ»ù¼×±½,¶ÔÒÒ»ù¼×±½,"1,3,5-Èý¼×»ù±½",ÁÚÒÒ»ù¼×±½,"1,2,4-Èý¼×»ù±½","1,2,3-Èý¼×»ù±½",¼ä¶þÒÒ±½,¶Ô¶þÒÒ±½,ÝÁ,ÝÁ.1,ÒÒÈ©,ÒÒ´¼,±ûÏ©È©,±ûÈ©,±ûÍª,Òì±û´¼,2-¼×Ñõ»ù¼×»ù±ûÍé,¼×»ù±ûÏ©È©,ÒÒËáÒÒÏ©õ¥,Õý¶¡È©,2-¶¡Íª,ÒÒËáÒÒõ¥,ËÄÇâß»à«,¶¡Ï©È©,ÎìÈ©,¼×»ù±ûÏ©Ëá¼×õ¥,"1,4-¶þ¶ñÍé",¼×»ùÒì¶¡»ùÍª,2-¼ºÍª,¼ºÈ©,±½¼×È©,¼ä¼×»ù±½¼×È©
2021/10/1 2:00,2021,10,1,2,0.133291931,1.97E-06,0.000136672,0.004276737,0,4.55E-05,0.000181923,0.001199365,2.60E-05,0.000429532,0.003757671,5.47E-05,7.64E-05,8.54E-05,0.000595819,4.98E-05,0.000613497,0.008853922,0.000224491,0.0006597,0.00019979,7.08E-05,8.30E-05,0.000603161,0.001015096,0.00066737,0.000729365,0.00101181,0.000209036,0.004536097,0.004680706,7.49E-05,0.005006487,0,,0.00193736,0.000165499,3.16E-05,0.000381836,0.001481667,0.001007663,0.00011782,0.001329531,0.00110518,0.000320145,0.000899524,0.002090775,8.82E-05,0.000351442,8.74E-05,0.000181234,5.82E-05,0.000112176,7.76E-05,0.000258823,0.000116573,5.42E-05,5.38E-05,5.89E-05,0.000140281,0.000154359,0.000344231,0.004120188,0,0.001242106,0.000267544,2.30E-07,6.89E-07,2.30E-07,0.000256272,0.001628864,4.16E-05,0.000449343,3.85E-05,0.00171793,2.99E-06,0.001479501,0.00095822,0.006223129,0.000497531,0.000747839,0.003878329,0.00060175,0.000618551,0.000183104,0.000557188,0.000526671,0.000934225,0.001004119,0.000532577,0.006221111,0.003101449,0.002925737,0.000175885,0,,0.003118677,9.77E-05,0.000701505,0.004056503,0.00711595,0.000410754,0.000258938,0.003664298,7.69E-05,0.00031364,0.001885087,0.000540715,0.000454216,0,0.002972661,0.000176377,0.000271079,5.13E-05,0.000713302,0.008303674,0.004012245,
2021/10/1 3:00,2021,10,1,3,0.167918344,3.45E-06,0.000150618,0.007049345,0,3.70E-05,8.82E-05,0.002699408,1.42E-05,0.000446316,0.003715291,2.09E-05,4.62E-05,3.54E-05,0.000576458,1.46E-05,0.000614744,0.009485828,0.00010878,0.000618354,5.85E-05,2.08E-05,1.85E-05,0.000234442,0.000713729,0.000217362,0.000183104,0.000433781,6.40E-05,0.004212306,0.004263898,0,0.004950793,0,,0.002107543,0.000101429,4.76E-07,0.000143456,0.00282571,0.001050191,0.000268446,0.001846316,0.001534482,0.000435857,0.001290023,0.0028432,9.15E-05,0.000465144,7.01E-05,0.000155392,3.77E-05,9.14E-05,5.24E-05,0.000207551,9.53E-05,2.24E-05,3.04E-05,3.32E-05,0.000112693,5.99E-05,5.77E-05,0.003579489,0.007467441,0.001115311,0.000248249,2.30E-07,2.30E-07,6.89E-07,4.96E-05,0.001495063,3.27E-05,0.00033638,3.01E-05,0.002309524,2.13E-06,0.001324256,0.000925906,0.006215582,0.000269209,0.000542618,0.003387886,0.000378702,0.000335724,4.77E-05,0.000119116,0.000139297,0.000154556,0.00029336,0.000103857,0.005655063,0.002913915,0.002850986,8.85E-05,0.027423881,,0.005758724,0,0.000439417,0.000920451,0.010408781,0.00019541,0.00037241,0.004817682,0.001314716,0.000276133,0.001274936,0.000279381,0.000212046,0,0.002910224,3.24E-05,6.03E-05,2.95E-05,0.000783853,0.007094875,0.003773545,
2021/10/1 4:00,2021,10,1,4,0.189206878,1.67E-05,0.00012691,0.004825352,0,4.01E-05,0.000363058,0.003054197,1.22E-05,0.000451657,0.003539915,1.58E-05,4.22E-05,2.95E-05,0.00058033,1.03E-05,0.000630955,0.009284036,9.33E-05,0.000618354,3.90E-05,1.40E-05,1.08E-05,0.000186796,0.000678076,0.000147738,0.000108337,0.000261514,8.31E-05,0.004198438,0.00422617,1.76E-05,0.005101706,0,,0.00218396,0.000336232,1.19E-06,0.000115859,0.004212872,0.000539271,0.000293844,0.002281263,0.001896055,0.000528598,0.001638897,0.003441472,0.000106236,0.000577467,7.10E-05,0.000156082,3.69E-05,8.78E-05,4.63E-05,0.000208781,9.73E-05,1.68E-05,2.57E-05,2.95E-05,0.000100067,3.89E-05,6.52E-05,0.005433862,0.027262541,0.001101529,0.000242564,6.89E-07,0,2.30E-07,5.29E-05,0.000972495,1.87E-05,0.000254098,3.73E-05,0.002771222,2.13E-07,0.001212966,0.000928466,0.006077089,0.000220513,0.00046653,0.003145708,0.000284788,0.000235049,3.05E-05,8.71E-05,8.52E-05,0.000106811,0.000190487,6.50E-05,0.005598458,0.00289718,0.002876269,0.000159945,0.03056986,,0.005384049,0,0.000370966,0.001233295,0.01002076,0.000124777,0.00055115,0.005659247,0.001590217,0.000257527,0.001212917,0.000267109,0.00017011,0,0.002768769,2.38E-05,2.02E-05,2.67E-05,0.000533233,0.003925828,0.003738327,
2021/10/1 5:00,2021,10,1,5,0.379347887,5.41E-06,0.000146434,0.005642635,0,2.31E-06,3.36E-05,0.003117791,1.10E-05,0.000445553,0.003560588,1.50E-05,4.18E-05,2.95E-05,0.000599691,8.66E-06,0.000652153,0.009181532,9.06E-05,0.00063627,3.23E-05,1.17E-05,7.67E-06,0.000182464,0.000758799,0.000135851,9.61E-05,0.000258401,0.000124604,0.004287073,0.004248328,0,0.005219682,0.008904177,,0.002256192,5.41E-07,3.47E-05,0.000361852,0.004334252,0.00061458,0.000300547,0.002336998,0.001942266,0.000553291,0.001756717,0.003640778,0.000109518,0.000618813,7.63E-05,0.000198117,3.98E-05,9.49E-05,5.33E-05,0.000215344,0.000107328,1.64E-05,2.53E-05,2.76E-05,9.26E-05,3.41E-05,9.38E-05,0.007015645,0.10437055,0.001130356,0.000266165,2.30E-07,4.59E-07,2.30E-07,0.000163686,0.001251581,3.27E-05,0.000239873,4.05E-05,0.002923858,9.33E-05,0.001192392,0.000949902,0.006195204,0.000211324,0.000452182,0.003068315,0.000261309,0.000224385,2.85E-05,9.94E-05,0.000114686,0.000131422,0.000270226,8.37E-05,0.005639804,0.002917361,0.002972456,0.000223704,0.124636298,,0.011444714,0,0.000350293,0.000802926,0.010121869,0.000461206,0.000687658,0.005753998,0.001668881,0.000233015,0.001151784,0.000257363,0.000153571,0,0.002707037,2.38E-05,1.26E-05,2.54E-05,0.000447916,0.003645676,0.003772675,
2021/10/1 6:00,2021,10,1,6,0.153965763,1.97E-06,0.000141553,0.005795837,0,4.05E-05,0.000373034,0.003113328,1.10E-05,0.000431821,0.003412776,1.38E-05,4.06E-05,3.23E-05,0.000596787,7.58E-06,0.000642801,0.008005753,8.11E-05,0.00062111,2.62E-05,1.17E-05,7.67E-06,0.000111536,0.000438597,6.79E-05,5.04E-05,0.00031444,2.86E-05,0.00414598,0.004185447,0,0.004891506,0,,0.002334947,0.000893191,4.76E-07,6.47E-05,0.004755687,0.001541323,0.000327003,0.002522899,0.002097125,0.00058832,0.001826562,0.003797754,0.000123464,0.000671185,8.24E-05,0.000193638,4.35E-05,0.000100888,4.68E-05,0.00022929,0.000106926,1.73E-05,2.90E-05,3.23E-05,0.000118772,4.73E-05,5.01E-05,0.000714106,0,0.001304814,0.000306478,2.30E-07,4.59E-07,2.30E-07,0.000114514,0.001095097,3.36E-05,0.000218954,3.10E-05,0.002990701,3.20E-07,0.001121939,0.00085296,0.007462019,0.000205352,0.000474791,0.00334832,0.000333049,0.000299464,2.90E-05,6.30E-05,8.37E-05,7.53E-05,0.000229865,5.12E-05,0.005579262,0.00286617,0.00279767,3.35E-05,0,,0.010373211,0.002495705,0.000294706,0.012056981,0.010235587,0.000247584,0.000720932,0.005972214,0.001746487,0.000307733,0.001621358,0.000393805,0.000233605,0,0.003047798,3.08E-05,9.02E-06,2.79E-05,0.000592299,0.006839333,0.003715283,
2021/10/1 7:00,2021,10,1,7,0.148228102,1.38E-05,0.000123423,0.005309569,0,3.08E-06,0.000358333,0.003145125,1.14E-05,0.000442502,0.003363505,1.46E-05,4.18E-05,3.07E-05,0.000595335,7.58E-06,0.000634072,0.007682564,8.00E-05,0.000610085,2.42E-05,1.04E-05,6.32E-06,0.00011695,0.000482995,6.96E-05,4.81E-05,0.000304062,3.54E-05,0.004163466,0.004188442,0,0.004928036,0,,0.002427853,0.003810453,0.00179689,0.00018842,0.005318585,0.000838144,0.00032524,0.002759598,0.002293609,0.000647468,0.001923217,0.004126874,0.00013782,0.000731137,9.06E-05,0.000198117,4.76E-05,0.000106885,4.96E-05,0.000223138,0.000110141,1.68E-05,2.85E-05,2.99E-05,0.000107549,4.25E-05,6.70E-05,0.001657289,0,0.001459747,0.00032181,2.30E-07,2.30E-07,2.30E-07,0.000375216,0.001215977,3.47E-05,0.00020445,4.05E-05,0.003246358,1.50E-05,0.001081102,0.000857759,0.007086918,0.000202136,0.000472617,0.003290058,0.000324354,0.000287946,2.85E-05,7.24E-05,9.40E-05,8.12E-05,0.0002466,5.66E-05,0.005592552,0.00287503,0.002811412,9.07E-05,0,,0.010824408,0.001146813,0.000274492,0.001045113,0.010313144,0.00021879,0.000665902,0.006449704,0.001885825,0.000274656,0.001398679,0.000355905,0.000199938,0,0.002969839,2.54E-05,7.94E-06,2.83E-05,0.000672284,0.006339325,0.003718761,
2021/10/1 8:00,2021,10,1,8,0.145603096,5.41E-06,0.000131791,0.004453319,0,4.16E-05,0.000356495,0.003189753,1.14E-05,0.000442502,0.003611926,1.50E-05,4.46E-05,3.11E-05,0.000598239,7.04E-06,0.000630331,0.007292647,7.79E-05,0.0006133,2.22E-05,1.04E-05,5.87E-06,0.000104497,0.000428506,5.77E-05,4.04E-05,0.000298873,1.57E-05,0.004161054,0.004196227,0,0.004907076,0,,0.002597298,0.000658387,0.000695632,2.38E-07,0.005897725,0.001163302,0.000351343,0.003020636,0.002510553,0.000726141,0.002339114,0.005147039,0.000157919,0.000819342,0.000120593,0.000388309,6.28E-05,0.00012417,5.66E-05,0.000236674,0.000116573,1.73E-05,2.48E-05,3.13E-05,0.000112225,4.78E-05,5.42E-05,0.001648331,0,0.001719883,0.000360745,2.30E-07,2.30E-07,0,5.83E-05,0.001063801,5.86E-05,0.000276133,5.40E-05,0.004074658,3.20E-07,0.001056475,0.000859999,0.007313714,0.000197083,0.000473052,0.003337016,0.000327397,0.000302023,2.81E-05,6.69E-05,9.35E-05,5.66E-05,0.000231341,5.12E-05,0.005583692,0.002868139,0.002801518,4.23E-05,0,,0.003616799,0.002125509,0.000348456,0.001040831,0.011081812,0.000267273,0.001124909,0.008033202,0.002336292,0.00031364,0.001532464,0.000603161,0.000284993,0,0.003041448,2.63E-05,6.14E-06,2.83E-05,0.00066367,0.007115794,0.003726153,
2021/10/1 9:00,2021,10,1,9,0.237008631,2.95E-06,0.000140158,0.004784539,0,4.28E-05,0.000351245,0.003259483,2.84E-05,0.000440976,0.003769386,1.61E-05,4.94E-05,2.95E-05,0.000600175,7.04E-06,0.000630955,0.007430927,8.00E-05,0.000625245,2.09E-05,9.48E-06,4.96E-06,0.000140774,0.000585244,7.73E-05,5.34E-05,0.000335195,4.49E-05,0.00418457,0.004198622,0,0.004984928,0,,0.002879337,0.000214229,0.000270497,0.001223303,0.00635076,0.001923775,0.000365101,0.003255218,0.002705626,0.000811417,0.002346522,0.00526239,0.000178428,0.000894454,0.000133308,0.000370392,7.10E-05,0.000129461,6.31E-05,0.000240365,0.000125818,1.78E-05,2.81E-05,3.04E-05,9.49E-05,4.94E-05,6.93E-05,0.016232477,0.030424123,0.001930748,0.000347824,2.30E-07,2.30E-07,6.89E-07,0.000134449,0.010994042,5.17E-05,0.000479746,5.25E-05,0.004156661,5.48E-05,0.001044317,0.000947662,0.006626155,0.000217756,0.000526531,0.003384842,0.000370441,0.000334017,3.35E-05,7.58E-05,9.60E-05,8.27E-05,0.000243154,5.76E-05,0.005592552,0.002880445,0.002839993,8.85E-05,0.029052524,,0.010683815,0,0.000326404,0.000907366,0.010650492,0.000206977,0.00080113,0.008531652,0.002383209,0.000294739,0.001250129,0.000733106,0.000266387,0,0.002919395,2.79E-05,7.22E-06,2.71E-05,0.000854814,0.006024307,0.003723979,
2021/10/1 10:00,2021,10,1,10,0.255044105,1.08E-05,0.000154104,0.005054027,0,4.59E-05,0.000288241,0.003104403,5.71E-05,0.000468441,0.003966469,1.93E-05,6.75E-05,2.99E-05,0.000625343,7.04E-06,0.000651529,0.007672515,8.43E-05,0.000656484,2.22E-05,9.02E-06,4.51E-06,0.000139149,0.000592644,7.39E-05,4.81E-05,0.000303024,5.04E-05,0.004152009,0.004195628,0.000104916,0.004980736,0,,0.003120031,0.001477582,0.001944628,3.02E-05,0.005654079,0.002097133,0.000309366,0.002533835,0.002106296,0.000681636,0.001790934,0.004228114,0.000149716,0.00074802,0.000143973,0.00034524,7.67E-05,0.000159092,8.23E-05,0.000254721,0.000133054,1.92E-05,2.90E-05,3.04E-05,9.40E-05,4.20E-05,4.25E-05,0.018043978,0.073869026,0.002018953,0.000326979,0,4.59E-07,9.19E-07,0.000162357,0.006144489,5.25E-05,0.000826167,5.69E-05,0.003381766,0.000963233,0.001079543,0.001082037,0.006610683,0.000205812,0.000493922,0.003269188,0.000339136,0.000304156,3.20E-05,6.74E-05,8.27E-05,6.89E-05,0.000181135,5.02E-05,0.005574832,0.002874046,0.002826252,0.000108279,0.010747885,,0.011068235,0.000200947,0.000355117,0.00081958,0.010985461,0.000187534,0.000613005,0.006599009,0.001929214,0.000261662,0.001198151,0.000842837,0.000232129,0,0.002872832,2.91E-05,5.78E-06,2.67E-05,0.000743245,0.004544789,0.003719631,
2021/10/1 11:00,2021,10,1,11,0.211604211,7.88E-06,0.000147829,0.00554132,0,4.59E-05,0.000250439,0.002595091,4.84E-05,0.000460812,0.004114281,2.01E-05,8.16E-05,2.84E-05,0.000598723,6.50E-06,0.000622226,0.007477958,8.32E-05,0.000641324,2.22E-05,8.57E-06,2.26E-06,0.000148354,0.000662604,8.07E-05,5.04E-05,0.000268778,6.74E-05,0.004188187,0.004223774,0,0.005039425,0.004764399,,0.002600743,5.65E-05,7.14E-07,7.38E-06,0.002918739,0.001703459,0.000217649,0.001393733,0.001158445,0.000386184,0.001226174,0.002750426,8.98E-05,0.000447571,0.000122644,0.000312852,6.11E-05,0.000120995,8.60E-05,0.000240365,0.000120191,1.87E-05,2.71E-05,2.85E-05,8.84E-05,3.83E-05,5.24E-05,0.003209638,0.035228556,0.001392674,0.000217584,2.30E-07,2.30E-07,0,4.16E-05,0.001041692,4.42E-05,0.000713483,4.91E-05,0.00223958,6.29E-06,0.001018443,0.001265683,0.006215582,0.000205352,0.000498704,0.003209187,0.000323049,0.000287093,3.05E-05,6.20E-05,6.74E-05,7.28E-05,0.000156032,4.58E-05,0.005573355,0.002883398,0.002884514,0.000224803,0.048873974,,0.003245373,0,0.000343862,0.000780088,0.010355729,0.000144957,0.000967925,0.004556972,0.001275913,0.000244533,0.001057869,0.00079122,0.000184285,0,0.002783585,2.58E-05,4.69E-06,2.50E-05,0.000683359,0.00372484,0.003751371,
2021/10/1 12:00,2021,10,1,12,0.159261923,4.43E-06,0.000150618,0.006201709,0,5.24E-05,0.000330244,0.002546559,3.47E-05,0.000453183,0.004366837,2.05E-05,8.64E-05,2.44E-05,0.000584202,6.50E-06,0.000604145,0.007262097,8.21E-05,0.000630298,1.95E-05,8.57E-06,4.06E-06,0.000138608,0.000591298,6.88E-05,4.35E-05,0.000268778,5.38E-05,0.004144774,0.004183052,0,0.005008284,0.00313492,,0.002272928,7.35E-05,0.000354477,2.38E-07,0.002054606,0.001316283,0.000174261,0.000782762,0.000650832,0.000232572,0.000955612,0.001707331,5.37E-05,0.000266682,9.76E-05,0.000270817,3.61E-05,9.03E-05,7.06E-05,0.000223958,9.97E-05,1.64E-05,2.57E-05,2.71E-05,9.17E-05,4.25E-05,4.08E-05,0.016766777,0.006809883,0.000914093,0.000139371,2.30E-07,2.30E-07,2.30E-07,0.000122266,0.000943782,3.07E-05,0.000416431,3.82E-05,0.001421617,2.77E-06,0.000934898,0.001343748,0.00643068,0.000206271,0.000505226,0.003271797,0.000337832,0.000309702,3.10E-05,6.15E-05,6.64E-05,6.45E-05,0.000146188,4.09E-05,0.005561542,0.002873554,0.002833397,6.43E-05,0.019400376,,0.003608497,0,0.000316527,0.000754632,0.010679992,0.000173752,0.001209373,0.002991849,0.000810277,0.000231833,0.001157691,0.000808907,0.000220906,0,0.002830149,2.58E-05,3.25E-06,2.46E-05,0.000727248,0.003740427,0.003717457,
2021/10/1 13:00,2021,10,1,13,0.152480851,6.40E-06,0.000147829,0.007036015,0,5.40E-05,0.000174835,0.002467903,2.56E-05,0.000449368,0.005009424,1.93E-05,8.36E-05,2.64E-05,0.000588074,5.96E-06,0.000603522,0.006708174,7.95E-05,0.000625704,1.95E-05,1.04E-05,4.51E-06,0.000108287,0.000446669,5.01E-05,3.20E-05,0.000279156,3.27E-05,0.004130303,0.004179459,3.26E-05,0.004918455,0,,0.002178053,1.80E-07,4.76E-07,4.76E-07,0.001588871,0.001308604,0.000178846,0.000577459,0.000480099,4.94E-05,0.000657534,0.00116797,4.06E-05,0.00019157,8.20E-05,0.000213277,3.45E-05,8.82E-05,5.56E-05,0.000197296,8.20E-05,1.54E-05,2.71E-05,2.71E-05,0.000115031,4.31E-05,3.38E-05,0.002574877,0.035013786,0.000693925,0.000103193,2.30E-07,2.30E-07,0,8.70E-05,0.00088004,2.41E-05,0.000353673,2.21E-05,0.000979902,1.71E-06,0.000883149,0.001192416,0.007749194,0.000195705,0.000479139,0.003313537,0.000328701,0.000311835,2.66E-05,6.10E-05,7.78E-05,6.20E-05,0.000194425,4.13E-05,0.005567449,0.002864202,0.002816908,8.96E-05,0,,0.004070162,0.001324929,0.000318595,0.000844798,0.012489015,0.000296068,0.000878769,0.001943554,0.000579928,0.000285288,0.001478123,0.000940296,0.000257822,0,0.002969486,2.42E-05,4.69E-06,2.54E-05,0.000649724,0.004605086,0.003714848,
2021/10/1 14:00,2021,10,1,14,0.122784555,3.94E-06,0.000154802,0.006924856,0,5.74E-05,0.000193211,0.002436105,1.81E-05,0.000449368,0.004556684,1.73E-05,7.64E-05,3.27E-05,0.000583234,5.96E-06,0.00061225,0.006536933,8.00E-05,0.000645459,1.95E-05,1.13E-05,4.96E-06,9.37E-05,0.000367964,4.16E-05,2.90E-05,0.000334157,1.43E-05,0.004117038,0.004161493,1.03E-05,0.004864557,0,,0.002078872,0.00016586,7.14E-07,3.71E-05,0.001046056,0.001168323,0.000184138,0.00039191,0.000325592,0.000131791,0.000477277,0.00088365,3.32E-05,0.000154703,7.10E-05,0.000171931,1.72E-05,7.09E-05,4.02E-05,0.000207961,7.36E-05,1.54E-05,2.95E-05,2.85E-05,0.000126253,6.09E-05,3.44E-05,0.000808169,0,0.000510395,6.63E-05,0,2.30E-07,2.30E-07,0.000265796,0.000741646,1.21E-05,0.000410294,1.12E-05,0.000762835,7.47E-07,0.000854158,0.001102193,0.008677889,0.000208568,0.000561314,0.00373311,0.000427834,0.000463273,3.45E-05,5.37E-05,7.53E-05,5.07E-05,0.000189995,4.04E-05,0.005559081,0.002857311,0.002779532,2.97E-05,0,,0.002314463,0.003434589,0.000373034,0.000793886,0.013309784,0.000450131,0.000644573,0.001472955,0.000428597,0.000368866,0.002229736,0.001215346,0.000394265,0,0.003312364,2.91E-05,1.44E-06,2.67E-05,0.000851533,0.010658515,0.003704848,
2021/10/1 15:00,2021,10,1,15,0.110018792,1.23E-05,0.000145039,0.005463181,0,5.01E-05,7.56E-05,0.002386457,1.30E-05,0.000450131,0.004098432,1.54E-05,7.03E-05,2.48E-05,0.000552742,5.96E-06,0.000599157,0.006485882,8.00E-05,0.000623867,1.95E-05,9.93E-06,4.06E-06,0.000119658,0.000480977,5.43E-05,3.36E-05,0.000303024,3.47E-05,0.004179143,0.004204611,5.22E-05,0.004943607,0,,0.002062875,3.61E-07,2.38E-07,1.90E-06,0.000843756,0.000853502,0.000151332,0.000292433,0.000243048,3.01E-05,0.00032277,0.000719619,2.63E-05,0.000120937,6.56E-05,0.000303549,2.30E-05,6.24E-05,3.46E-05,0.000168994,6.43E-05,1.31E-05,2.43E-05,2.38E-05,0.000106614,4.41E-05,6.29E-05,0.004417092,0,0.000511428,5.87E-05,2.30E-07,2.30E-07,0,6.98E-05,0.000919376,2.18E-05,0.000393559,4.19E-05,4.55E-05,1.50E-05,0.000802098,0.001072439,0.008000896,0.000205352,0.000505226,0.003365277,0.000344789,0.000344682,2.90E-05,6.89E-05,9.50E-05,6.25E-05,0.000250538,5.32E-05,0.005591075,0.002877491,0.002824053,8.52E-05,0,,0.002949929,0,0.000339727,0.000827906,0.011481253,0.000248323,0.000394166,0.00121167,0.000352754,0.000271112,0.001331935,0.000639618,0.000208502,0,0.002986066,2.17E-05,6.50E-06,2.26E-05,0.000717404,0.00694557,0.00373137,
2021/10/1 16:00,2021,10,1,16,0.111488998,5.91E-06,0.000144342,0.004792333,0,5.09E-05,8.85E-05,0.002385342,1.22E-05,0.000453946,0.003781101,1.34E-05,6.67E-05,2.56E-05,0.000529993,5.96E-06,0.000607886,0.006177968,7.84E-05,0.000611463,1.95E-05,1.04E-05,4.96E-06,0.000100166,0.000390163,4.25E-05,2.75E-05,0.000310289,2.38E-05,0.004143568,0.00417886,0,0.004886116,0,,0.001969723,5.32E-05,9.52E-06,0,0.000703474,0.000895143,0.000154859,0.000280792,0.000233523,9.19E-05,0.000264566,0.000619789,2.30E-05,0.000104743,6.28E-05,0.000358677,2.34E-05,5.75E-05,3.04E-05,0.000162841,5.75E-05,1.26E-05,2.48E-05,2.48E-05,0.000116901,4.94E-05,4.08E-05,0.004068357,0,0.000391065,5.03E-05,2.30E-07,2.30E-07,2.30E-07,6.71E-05,0.000967039,2.30E-05,0.000674155,4.25E-05,4.41E-05,9.81E-06,0.000769054,0.001009091,0.00871223,0.000203055,0.000523053,0.003521367,0.000372615,0.000401845,2.85E-05,5.86E-05,8.27E-05,5.22E-05,0.000221005,4.58E-05,0.005573355,0.002864694,0.002794922,3.35E-05,0,,0.002117199,0.001519272,0.000341565,0.000835519,0.011925896,0.000308619,0.000313115,0.000101642,0.000313951,0.0003098,0.001701687,0.00072336,0.000255164,0,0.003160327,2.30E-05,7.58E-06,2.38E-05,0.000715763,0.009084246,0.003705718,
2021/10/1 17:00,2021,10,1,17,0.113162933,6.89E-06,0.000145039,0.004963788,0,4.59E-05,0.000135458,0.002431085,1.14E-05,0.000453946,0.003295973,1.30E-05,6.39E-05,2.44E-05,0.0004995,5.96E-06,0.000597287,0.00580614,7.52E-05,0.000579764,1.82E-05,9.93E-06,4.51E-06,9.75E-05,0.000369982,4.08E-05,2.75E-05,0.000309251,2.11E-05,0.00416226,0.004171673,0,0.004877732,0,,0.002002825,9.20E-05,1.14E-05,7.14E-07,0.00098256,0.000881853,0.000159798,0.00034711,0.000288553,0.00010193,0.000279734,0.000652243,2.50E-05,0.000108878,5.05E-05,0.000234984,2.09E-05,5.08E-05,2.90E-05,0.000153407,5.23E-05,1.22E-05,2.29E-05,2.29E-05,0.000119239,4.99E-05,5.01E-05,0.001720637,0,0.000390032,6.08E-05,2.30E-07,2.30E-07,2.30E-07,2.95E-05,0.000986277,2.07E-05,0.000836208,4.51E-05,4.48E-05,9.60E-07,0.000735698,0.000938064,0.008639021,0.000198461,0.000520879,0.003514845,0.000369572,0.000409523,2.90E-05,5.86E-05,8.12E-05,5.81E-05,0.000239709,4.97E-05,0.005584184,0.002865678,0.002801518,1.37E-05,0,,0.005002517,0.000770768,0.000326634,0.001033693,0.011636129,0.000279824,0.000258085,0.000103652,0.000330531,0.000275247,0.001687216,0.000612546,0.000240989,0,0.003175495,2.26E-05,6.14E-06,2.26E-05,0.000703868,0.011647458,0.003715283,
